Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 64\accessoires-physiocarrier-black.png,accessoires-physiocarrier-black.png,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 64\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 65\accessoires-physiocarrier-elephant.png,accessoires-physiocarrier-elephant.png,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 65\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 67\Promo Pack_Ginseng.png,Promo Pack_Ginseng.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 67\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 68\Rausch_Shower_Cream.png,Rausch_Shower_Cream.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 68\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 69\Rausch_Oil Shower Cream.png,Rausch_Oil Shower Cream.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 69\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 70\Rausch_Body Oil.png,Rausch_Body Oil.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 70\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 71\Rausch_Body Butter.png,Rausch_Body Butter.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 71\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 72\Rausch_Hand Balm Daily Care.png,Rausch_Hand Balm Daily Care.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 72\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 73\Rausch_Hand Cream Night Repair.png,Rausch_Hand Cream Night Repair.png,images/0. DNU\0. DNU\1010\NOV\NEWEST\done - 1010_PO 73\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\Aquato Cream.jpg,Aquato Cream.jpg,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\Aquato Logo.png,Aquato Logo.png,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\Aquato Lotion.jpg,Aquato Lotion.jpg,images/0. DNU\0. DNU\1010\PREVIOUS\PT 1\Aquato Baby - done\___.jpg,___.jpg,DryRun,NotFound
